Day,TimeSlot,Room,Course,Year,Division,Subject,Teacher
Monday,12:00-13:00,4101,CS(AI),LY,E,GP - General Proficiency,JAK
Monday,12:00-13:00,1021,CS(AIML),FY,A,RAAD - Reasoning and Aptitude Dev.,AMK
Monday,12:00-13:00,2022,CS(AIML),FY,B,COA - Computer Org. & Architecture,VKJ
Monday,12:00-13:00,3118,CS(AIML),FY,C,AI - Artificial Intelligence,VKJ
Monday,12:00-13:00,1323,CS(AIML),SY,A,WD - Web Development,PNM
Monday,12:00-13:00,2116,CS(AIML),SY,B,LADE - Linear Algebra & Diff. Equations,SRH
Monday,12:00-13:00,4114,CS(AIML),SY,C,LADE - Linear Algebra & Diff. Equations,VKJ
Monday,12:00-13:00,1214,CS(AIML),SY,D,WD - Web Development,AMK
Monday,12:00-13:00,1118,CS(AIML),SY,E,IKS - Indian Knowledge System,AAB
Monday,12:00-13:00,2006,CS(AIML),TY,A,GP - General Proficiency,SRH
Monday,12:00-13:00,1020,CS(AIML),TY,B,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,12:00-13:00,1321,CS(AIML),TY,C,COA - Computer Org. & Architecture,AMK
Monday,12:00-13:00,3105,CS(AIML),TY,E,PSP - Problem Solving & Programming,JAK
Monday,12:00-13:00,3217,CS(AIML),LY,A,AI - Artificial Intelligence,AMK
Monday,12:00-13:00,1319,CS(AIML),LY,B,LADE - Linear Algebra & Diff. Equations,AAB
Monday,12:00-13:00,2218,CS(AIML),LY,E,AI - Artificial Intelligence,KGT
Monday,12:00-13:00,1207,AIDS,FY,A,CN - Computer Networks,PNM
Monday,12:00-13:00,1111,AIDS,FY,B,ML - Machine Learning,PNM
Monday,12:00-13:00,2001,AIDS,FY,C,COA - Computer Org. & Architecture,AMK
Monday,12:00-13:00,4123,AIDS,FY,D,WD - Web Development,AMK
Monday,12:00-13:00,4024,AIDS,FY,E,RAAD - Reasoning and Aptitude Dev.,KGT
Monday,12:00-13:00,1117,AIDS,SY,A,SRM - Scientific Research Methods,AMK
Monday,12:00-13:00,2111,AIDS,SY,B,WD - Web Development,JAK
Monday,12:00-13:00,3006,AIDS,SY,C,AI - Artificial Intelligence,SRH
Monday,12:00-13:00,3205,AIDS,SY,E,GP - General Proficiency,SRH
Monday,12:00-13:00,2018,AIDS,TY,B,WD - Web Development,KGT
Monday,12:00-13:00,1012,AIDS,TY,C,GP - General Proficiency,JAK
Monday,12:00-13:00,2014,AIDS,TY,D,WD - Web Development,KGT
Monday,12:00-13:00,1116,AIDS,LY,A,COA - Computer Org. & Architecture,AMK
Monday,12:00-13:00,2020,AIDS,LY,B,GP - General Proficiency,SRH
Monday,12:00-13:00,4214,AIDS,LY,C,CN - Computer Networks,SRH
Monday,12:00-13:00,4307,AIDS,LY,D,GP - General Proficiency,KGT
Monday,13:00-14:00,3110,CS,FY,A,AI - Artificial Intelligence,JAK
Monday,13:00-14:00,2018,CS,FY,B,LADE - Linear Algebra & Diff. Equations,AAB
Monday,13:00-14:00,4309,CS,FY,C,ML - Machine Learning,SRH
Monday,13:00-14:00,3207,CS,FY,D,WD - Web Development,JAK
Monday,13:00-14:00,4209,CS,SY,A,AI - Artificial Intelligence,AMK
Monday,13:00-14:00,2118,CS,SY,E,OS - Operating Systems,AAB
Monday,13:00-14:00,2021,CS,TY,D,DBMS - Database Management Systems,JAK
Monday,13:00-14:00,3321,CS,TY,E,COA - Computer Org. & Architecture,JAK
Monday,13:00-14:00,2010,CS,LY,A,WD - Web Development,SRH
Monday,13:00-14:00,3304,CS,LY,D,WD - Web Development,JAK
Monday,13:00-14:00,3315,CS,LY,E,WD - Web Development,KGT
Monday,13:00-14:00,2213,IT,FY,A,LADE - Linear Algebra & Diff. Equations,KGT
Monday,13:00-14:00,1122,IT,FY,B,GP - General Proficiency,SRH
Monday,13:00-14:00,3010,IT,FY,C,AI - Artificial Intelligence,AAB
Monday,13:00-14:00,1218,IT,FY,D,OS - Operating Systems,VKJ
Monday,13:00-14:00,4002,IT,FY,E,ML - Machine Learning,AMK
Monday,13:00-14:00,4109,IT,SY,A,RAAD - Reasoning and Aptitude Dev.,KGT
Monday,13:00-14:00,3307,IT,SY,B,DBMS - Database Management Systems,SRH
Monday,13:00-14:00,2316,IT,SY,D,GP - General Proficiency,KGT
Monday,13:00-14:00,3100,IT,SY,E,AI - Artificial Intelligence,SRH
Monday,13:00-14:00,2107,IT,TY,A,RAAD - Reasoning and Aptitude Dev.,AMK
Monday,13:00-14:00,4316,IT,TY,C,IKS - Indian Knowledge System,JAK
Monday,13:00-14:00,3303,IT,TY,D,DBMS - Database Management Systems,AAB
Monday,13:00-14:00,1017,IT,LY,A,COA - Computer Org. & Architecture,VKJ
Monday,13:00-14:00,1007,IT,LY,B,AI - Artificial Intelligence,AMK
Monday,13:00-14:00,4002,IT,LY,C,IKS - Indian Knowledge System,AMK
Monday,13:00-14:00,4219,IT,LY,E,LADE - Linear Algebra & Diff. Equations,AAB
Monday,13:00-14:00,3223,CS(AI),FY,A,GP - General Proficiency,JAK
Monday,13:00-14:00,2011,CS(AI),FY,C,ML - Machine Learning,SRH
Monday,13:00-14:00,4117,CS(AI),FY,D,IKS - Indian Knowledge System,PNM
Monday,13:00-14:00,2302,CS(AI),FY,E,AI - Artificial Intelligence,VKJ
Monday,13:00-14:00,4324,CS(AI),SY,A,GP - General Proficiency,AAB
Monday,13:00-14:00,1121,CS(AI),SY,B,OS - Operating Systems,AMK
Monday,13:00-14:00,2308,CS(AI),SY,C,IKS - Indian Knowledge System,VKJ
Monday,13:00-14:00,2110,CS(AI),SY,D,IKS - Indian Knowledge System,KGT
Monday,13:00-14:00,2315,CS(AI),SY,E,DBMS - Database Management Systems,SRH
Monday,13:00-14:00,2003,CS(AI),TY,A,IKS - Indian Knowledge System,KGT
Monday,13:00-14:00,2007,CS(AI),TY,B,OS - Operating Systems,AMK
Monday,13:00-14:00,2118,CS(AI),TY,C,OS - Operating Systems,VKJ
Monday,13:00-14:00,4306,CS(AI),TY,D,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,13:00-14:00,4018,CS(AI),TY,E,SRM - Scientific Research Methods,SRH
Monday,13:00-14:00,4223,CS(AI),LY,A,IKS - Indian Knowledge System,VKJ
Monday,13:00-14:00,3001,CS(AI),LY,B,IKS - Indian Knowledge System,AMK
Monday,13:00-14:00,2011,CS(AI),LY,C,SRM - Scientific Research Methods,AAB
Monday,13:00-14:00,1322,CS(AI),LY,E,CN - Computer Networks,AMK
Monday,13:00-14:00,1301,CS(AIML),FY,A,COA - Computer Org. & Architecture,JAK
Monday,13:00-14:00,2304,CS(AIML),FY,D,LADE - Linear Algebra & Diff. Equations,PNM
Monday,13:00-14:00,4316,CS(AIML),FY,E,SRM - Scientific Research Methods,KGT
Monday,13:00-14:00,1307,CS(AIML),SY,A,COA - Computer Org. & Architecture,JAK
Monday,13:00-14:00,1204,CS(AIML),SY,C,ML - Machine Learning,AAB
Monday,13:00-14:00,4119,CS(AIML),TY,A,IKS - Indian Knowledge System,SRH
Monday,13:00-14:00,2224,CS(AIML),TY,B,IKS - Indian Knowledge System,SRH
Monday,13:00-14:00,1323,CS(AIML),TY,C,PSP - Problem Solving & Programming,AAB
Monday,13:00-14:00,2218,CS(AIML),TY,D,CN - Computer Networks,KGT
Monday,13:00-14:00,2007,CS(AIML),TY,E,GP - General Proficiency,AAB
Monday,13:00-14:00,4014,CS(AIML),LY,A,DBMS - Database Management Systems,KGT
Monday,13:00-14:00,1300,CS(AIML),LY,B,ML - Machine Learning,PNM
Monday,13:00-14:00,4207,CS(AIML),LY,D,PSP - Problem Solving & Programming,SRH
Monday,13:00-14:00,1309,AIDS,FY,A,OS - Operating Systems,JAK
Monday,13:00-14:00,3018,AIDS,FY,B,RAAD - Reasoning and Aptitude Dev.,AMK
Monday,13:00-14:00,1117,AIDS,FY,D,RAAD - Reasoning and Aptitude Dev.,AMK
Monday,13:00-14:00,1304,AIDS,FY,E,PSP - Problem Solving & Programming,JAK
Monday,13:00-14:00,1011,AIDS,SY,B,PSP - Problem Solving & Programming,JAK
Monday,13:00-14:00,3310,AIDS,SY,C,SRM - Scientific Research Methods,AMK
Monday,13:00-14:00,1203,AIDS,SY,D,GP - General Proficiency,VKJ
Monday,13:00-14:00,4021,AIDS,SY,E,CN - Computer Networks,KGT
Monday,13:00-14:00,4200,AIDS,TY,B,WD - Web Development,AAB
Monday,13:00-14:00,3006,AIDS,LY,B,AI - Artificial Intelligence,VKJ
Monday,13:00-14:00,1109,AIDS,LY,C,LADE - Linear Algebra & Diff. Equations,VKJ
Monday,13:00-14:00,2100,AIDS,LY,D,IKS - Indian Knowledge System,VKJ
Monday,13:00-14:00,3016,AIDS,LY,E,WD - Web Development,SRH
Monday,14:00-15:00,4108,CS,FY,B,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,14:00-15:00,1006,CS,FY,C,LADE - Linear Algebra & Diff. Equations,SRH
Monday,14:00-15:00,3101,CS,FY,E,ML - Machine Learning,AMK
Monday,14:00-15:00,1213,CS,SY,A,ML - Machine Learning,PNM
Monday,14:00-15:00,4204,CS,SY,C,COA - Computer Org. & Architecture,SRH
Monday,14:00-15:00,1103,CS,SY,E,OS - Operating Systems,AAB
Monday,14:00-15:00,2308,CS,TY,A,OS - Operating Systems,KGT
Monday,14:00-15:00,3024,CS,TY,C,WD - Web Development,KGT
Monday,14:00-15:00,2323,CS,TY,D,GP - General Proficiency,VKJ
Monday,14:00-15:00,4224,CS,TY,E,PSP - Problem Solving & Programming,AAB
Monday,14:00-15:00,1214,CS,LY,B,GP - General Proficiency,AAB
Monday,14:00-15:00,1301,CS,LY,C,ML - Machine Learning,AMK
Monday,14:00-15:00,3020,CS,LY,D,ML - Machine Learning,JAK
Monday,14:00-15:00,1016,CS,LY,E,GP - General Proficiency,JAK
Monday,14:00-15:00,1215,IT,FY,A,LADE - Linear Algebra & Diff. Equations,PNM
Monday,14:00-15:00,4314,IT,FY,B,CN - Computer Networks,SRH
Monday,14:00-15:00,2023,IT,FY,C,LADE - Linear Algebra & Diff. Equations,VKJ
Monday,14:00-15:00,2024,IT,FY,D,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,14:00-15:00,3002,IT,FY,E,GP - General Proficiency,VKJ
Monday,14:00-15:00,2001,IT,SY,B,WD - Web Development,KGT
Monday,14:00-15:00,1312,IT,SY,D,ML - Machine Learning,VKJ
Monday,14:00-15:00,1124,IT,SY,E,GP - General Proficiency,AAB
Monday,14:00-15:00,2122,IT,TY,A,WD - Web Development,JAK
Monday,14:00-15:00,2311,IT,TY,C,GP - General Proficiency,PNM
Monday,14:00-15:00,2302,IT,TY,D,DBMS - Database Management Systems,VKJ
Monday,14:00-15:00,1119,IT,TY,E,COA - Computer Org. & Architecture,AAB
Monday,14:00-15:00,2011,IT,LY,A,IKS - Indian Knowledge System,AMK
Monday,14:00-15:00,4112,IT,LY,B,PSP - Problem Solving & Programming,SRH
Monday,14:00-15:00,2304,IT,LY,D,ML - Machine Learning,AMK
Monday,14:00-15:00,4124,IT,LY,E,PSP - Problem Solving & Programming,AAB
Monday,14:00-15:00,3306,CS(AI),FY,A,RAAD - Reasoning and Aptitude Dev.,SRH
Monday,14:00-15:00,1123,CS(AI),FY,D,ML - Machine Learning,AAB
Monday,14:00-15:00,2317,CS(AI),SY,A,CN - Computer Networks,VKJ
Monday,14:00-15:00,2202,CS(AI),SY,B,IKS - Indian Knowledge System,KGT
Monday,14:00-15:00,2109,CS(AI),SY,D,LADE - Linear Algebra & Diff. Equations,AAB
Monday,14:00-15:00,1117,CS(AI),SY,E,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,14:00-15:00,1313,CS(AI),TY,B,GP - General Proficiency,AAB
Monday,14:00-15:00,2117,CS(AI),TY,C,GP - General Proficiency,VKJ
Monday,14:00-15:00,2120,CS(AI),TY,D,COA - Computer Org. & Architecture,SRH
Monday,14:00-15:00,4115,CS(AI),TY,E,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,14:00-15:00,2119,CS(AI),LY,C,OS - Operating Systems,SRH
Monday,14:00-15:00,4010,CS(AI),LY,D,SRM - Scientific Research Methods,JAK
Monday,14:00-15:00,1324,CS(AI),LY,E,GP - General Proficiency,SRH
Monday,14:00-15:00,1019,CS(AIML),FY,A,WD - Web Development,VKJ
Monday,14:00-15:00,2313,CS(AIML),FY,B,DBMS - Database Management Systems,SRH
Monday,14:00-15:00,2212,CS(AIML),FY,D,OS - Operating Systems,AAB
Monday,14:00-15:00,1305,CS(AIML),SY,A,DBMS - Database Management Systems,PNM
Monday,14:00-15:00,1002,CS(AIML),SY,B,IKS - Indian Knowledge System,JAK
Monday,14:00-15:00,2017,CS(AIML),SY,D,LADE - Linear Algebra & Diff. Equations,KGT
Monday,14:00-15:00,4013,CS(AIML),TY,A,GP - General Proficiency,JAK
Monday,14:00-15:00,2314,CS(AIML),TY,B,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,14:00-15:00,2015,CS(AIML),TY,D,LADE - Linear Algebra & Diff. Equations,AAB
Monday,14:00-15:00,1214,CS(AIML),TY,E,SRM - Scientific Research Methods,JAK
Monday,14:00-15:00,1314,CS(AIML),LY,A,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,14:00-15:00,1221,CS(AIML),LY,C,RAAD - Reasoning and Aptitude Dev.,AAB
Monday,14:00-15:00,2020,CS(AIML),LY,D,SRM - Scientific Research Methods,AAB
Monday,14:00-15:00,3212,CS(AIML),LY,E,RAAD - Reasoning and Aptitude Dev.,KGT
Monday,14:00-15:00,1007,AIDS,FY,A,COA - Computer Org. & Architecture,PNM
Monday,14:00-15:00,1322,AIDS,FY,C,IKS - Indian Knowledge System,AMK
Monday,14:00-15:00,1202,AIDS,FY,D,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,14:00-15:00,3220,AIDS,SY,B,WD - Web Development,KGT
Monday,14:00-15:00,2108,AIDS,SY,C,WD - Web Development,JAK
Monday,14:00-15:00,4318,AIDS,SY,D,GP - General Proficiency,AMK
Monday,14:00-15:00,2024,AIDS,SY,E,COA - Computer Org. & Architecture,KGT
Monday,14:00-15:00,3204,AIDS,TY,B,AI - Artificial Intelligence,JAK
Monday,14:00-15:00,2321,AIDS,TY,C,SRM - Scientific Research Methods,AMK
Monday,14:00-15:00,3006,AIDS,TY,D,AI - Artificial Intelligence,JAK
Monday,14:00-15:00,1224,AIDS,TY,E,LADE - Linear Algebra & Diff. Equations,KGT
Monday,14:00-15:00,3004,AIDS,LY,A,AI - Artificial Intelligence,PNM
Monday,14:00-15:00,2109,AIDS,LY,E,GP - General Proficiency,AAB
Monday,15:00-16:00,4207,CS,FY,A,IKS - Indian Knowledge System,KGT
Monday,15:00-16:00,1307,CS,FY,C,OS - Operating Systems,AAB
Monday,15:00-16:00,3104,CS,FY,E,OS - Operating Systems,SRH
Monday,15:00-16:00,4113,CS,SY,C,LADE - Linear Algebra & Diff. Equations,JAK
Monday,15:00-16:00,1204,CS,SY,D,COA - Computer Org. & Architecture,KGT
Monday,15:00-16:00,2112,CS,TY,A,SRM - Scientific Research Methods,VKJ
Monday,15:00-16:00,2206,CS,TY,B,CN - Computer Networks,VKJ
Monday,15:00-16:00,3306,CS,TY,D,OS - Operating Systems,JAK
Monday,15:00-16:00,4224,CS,TY,E,LADE - Linear Algebra & Diff. Equations,AMK
Monday,15:00-16:00,4011,CS,LY,A,IKS - Indian Knowledge System,PNM
Monday,15:00-16:00,1120,CS,LY,B,AI - Artificial Intelligence,VKJ
Monday,15:00-16:00,4018,CS,LY,C,PSP - Problem Solving & Programming,JAK
Monday,15:00-16:00,4301,CS,LY,D,DBMS - Database Management Systems,JAK
Monday,15:00-16:00,1300,CS,LY,E,AI - Artificial Intelligence,AMK
Monday,15:00-16:00,1110,IT,FY,A,LADE - Linear Algebra & Diff. Equations,VKJ
Monday,15:00-16:00,1020,IT,FY,B,RAAD - Reasoning and Aptitude Dev.,KGT
Monday,15:00-16:00,1119,IT,FY,C,GP - General Proficiency,JAK
Monday,15:00-16:00,2002,IT,FY,D,ML - Machine Learning,KGT
Monday,15:00-16:00,3019,IT,FY,E,ML - Machine Learning,PNM
Monday,15:00-16:00,1304,IT,SY,A,COA - Computer Org. & Architecture,SRH
Monday,15:00-16:00,1017,IT,SY,C,GP - General Proficiency,VKJ
Monday,15:00-16:00,2016,IT,TY,A,OS - Operating Systems,AMK
Monday,15:00-16:00,4103,IT,TY,B,PSP - Problem Solving & Programming,AMK
Monday,15:00-16:00,1102,IT,TY,E,DBMS - Database Management Systems,AAB
Monday,15:00-16:00,3004,IT,LY,B,IKS - Indian Knowledge System,PNM
Monday,15:00-16:00,2008,IT,LY,D,ML - Machine Learning,JAK
Monday,15:00-16:00,1019,IT,LY,E,WD - Web Development,AAB
Monday,15:00-16:00,4002,CS(AI),FY,A,DBMS - Database Management Systems,SRH
Monday,15:00-16:00,3315,CS(AI),FY,E,OS - Operating Systems,AMK
Monday,15:00-16:00,3116,CS(AI),SY,A,IKS - Indian Knowledge System,AAB
Monday,15:00-16:00,4016,CS(AI),SY,B,SRM - Scientific Research Methods,JAK
Monday,15:00-16:00,4311,CS(AI),SY,C,CN - Computer Networks,AMK
Monday,15:00-16:00,2216,CS(AI),SY,D,OS - Operating Systems,SRH
Monday,15:00-16:00,1218,CS(AI),SY,E,ML - Machine Learning,VKJ
Monday,15:00-16:00,3211,CS(AI),TY,B,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,15:00-16:00,4222,CS(AI),TY,C,ML - Machine Learning,VKJ
Monday,15:00-16:00,3007,CS(AI),TY,E,OS - Operating Systems,AAB
Monday,15:00-16:00,3208,CS(AI),LY,A,SRM - Scientific Research Methods,SRH
Monday,15:00-16:00,1202,CS(AI),LY,B,RAAD - Reasoning and Aptitude Dev.,AMK
Monday,15:00-16:00,2308,CS(AI),LY,C,GP - General Proficiency,AAB
Monday,15:00-16:00,2320,CS(AI),LY,D,OS - Operating Systems,KGT
Monday,15:00-16:00,3009,CS(AIML),FY,A,WD - Web Development,AMK
Monday,15:00-16:00,1118,CS(AIML),FY,B,SRM - Scientific Research Methods,VKJ
Monday,15:00-16:00,3322,CS(AIML),FY,D,AI - Artificial Intelligence,VKJ
Monday,15:00-16:00,1200,CS(AIML),FY,E,RAAD - Reasoning and Aptitude Dev.,KGT
Monday,15:00-16:00,1012,CS(AIML),SY,B,CN - Computer Networks,SRH
Monday,15:00-16:00,1215,CS(AIML),SY,C,LADE - Linear Algebra & Diff. Equations,AMK
Monday,15:00-16:00,1321,CS(AIML),SY,D,LADE - Linear Algebra & Diff. Equations,VKJ
Monday,15:00-16:00,4115,CS(AIML),SY,E,LADE - Linear Algebra & Diff. Equations,AMK
Monday,15:00-16:00,3007,CS(AIML),TY,A,PSP - Problem Solving & Programming,PNM
Monday,15:00-16:00,3206,CS(AIML),TY,C,CN - Computer Networks,AAB
Monday,15:00-16:00,4323,CS(AIML),TY,D,SRM - Scientific Research Methods,AAB
Monday,15:00-16:00,3023,CS(AIML),LY,A,GP - General Proficiency,AMK
Monday,15:00-16:00,3219,CS(AIML),LY,B,OS - Operating Systems,JAK
Monday,15:00-16:00,2322,CS(AIML),LY,C,DBMS - Database Management Systems,SRH
Monday,15:00-16:00,1122,CS(AIML),LY,D,LADE - Linear Algebra & Diff. Equations,AAB
Monday,15:00-16:00,1201,CS(AIML),LY,E,IKS - Indian Knowledge System,SRH
Monday,15:00-16:00,3121,AIDS,FY,A,WD - Web Development,AAB
Monday,15:00-16:00,1118,AIDS,FY,B,GP - General Proficiency,AMK
Monday,15:00-16:00,4001,AIDS,FY,D,DBMS - Database Management Systems,JAK
Monday,15:00-16:00,4205,AIDS,FY,E,SRM - Scientific Research Methods,JAK
Monday,15:00-16:00,2219,AIDS,SY,A,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,15:00-16:00,2115,AIDS,SY,B,OS - Operating Systems,SRH
Monday,15:00-16:00,2223,AIDS,SY,C,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,15:00-16:00,3118,AIDS,SY,D,ML - Machine Learning,PNM
Monday,15:00-16:00,2115,AIDS,TY,B,GP - General Proficiency,SRH
Monday,15:00-16:00,3023,AIDS,TY,D,ML - Machine Learning,VKJ
Monday,15:00-16:00,3318,AIDS,LY,A,OS - Operating Systems,PNM
Monday,15:00-16:00,1311,AIDS,LY,C,SRM - Scientific Research Methods,PNM
Monday,15:00-16:00,1107,AIDS,LY,D,COA - Computer Org. & Architecture,SRH
Monday,15:00-16:00,2224,AIDS,LY,E,ML - Machine Learning,JAK
Monday,16:00-17:00,4311,CS,FY,B,LADE - Linear Algebra & Diff. Equations,AMK
Monday,16:00-17:00,1006,CS,FY,C,GP - General Proficiency,KGT
Monday,16:00-17:00,3307,CS,FY,D,SRM - Scientific Research Methods,PNM
Monday,16:00-17:00,2002,CS,FY,E,GP - General Proficiency,SRH
Monday,16:00-17:00,1307,CS,SY,A,PSP - Problem Solving & Programming,PNM
Monday,16:00-17:00,4101,CS,SY,B,RAAD - Reasoning and Aptitude Dev.,AAB
Monday,16:00-17:00,1320,CS,SY,C,OS - Operating Systems,SRH
Monday,16:00-17:00,4223,CS,SY,D,DBMS - Database Management Systems,PNM
Monday,16:00-17:00,3012,CS,TY,A,GP - General Proficiency,PNM
Monday,16:00-17:00,2202,CS,TY,C,LADE - Linear Algebra & Diff. Equations,SRH
Monday,16:00-17:00,2313,CS,TY,D,SRM - Scientific Research Methods,AMK
Monday,16:00-17:00,2003,CS,TY,E,WD - Web Development,AAB
Monday,16:00-17:00,1122,CS,LY,B,GP - General Proficiency,PNM
Monday,16:00-17:00,3324,CS,LY,C,AI - Artificial Intelligence,VKJ
Monday,16:00-17:00,2223,CS,LY,D,WD - Web Development,AMK
Monday,16:00-17:00,1201,IT,FY,B,GP - General Proficiency,KGT
Monday,16:00-17:00,2117,IT,FY,C,GP - General Proficiency,JAK
Monday,16:00-17:00,4314,IT,FY,E,IKS - Indian Knowledge System,JAK
Monday,16:00-17:00,3014,IT,SY,A,OS - Operating Systems,VKJ
Monday,16:00-17:00,3006,IT,SY,B,COA - Computer Org. & Architecture,KGT
Monday,16:00-17:00,1104,IT,SY,C,ML - Machine Learning,JAK
Monday,16:00-17:00,3306,IT,SY,E,COA - Computer Org. & Architecture,SRH
Monday,16:00-17:00,4301,IT,TY,B,AI - Artificial Intelligence,JAK
Monday,16:00-17:00,1118,IT,TY,D,LADE - Linear Algebra & Diff. Equations,SRH
Monday,16:00-17:00,4014,IT,TY,E,COA - Computer Org. & Architecture,KGT
Monday,16:00-17:00,2218,IT,LY,A,DBMS - Database Management Systems,PNM
Monday,16:00-17:00,1322,IT,LY,B,AI - Artificial Intelligence,VKJ
Monday,16:00-17:00,4120,IT,LY,D,AI - Artificial Intelligence,VKJ
Monday,16:00-17:00,4022,IT,LY,E,SRM - Scientific Research Methods,VKJ
Monday,16:00-17:00,1018,CS(AI),FY,B,COA - Computer Org. & Architecture,AMK
Monday,16:00-17:00,1019,CS(AI),FY,C,SRM - Scientific Research Methods,JAK
Monday,16:00-17:00,2307,CS(AI),FY,D,IKS - Indian Knowledge System,AAB
Monday,16:00-17:00,2322,CS(AI),FY,E,ML - Machine Learning,VKJ
Monday,16:00-17:00,2217,CS(AI),SY,B,SRM - Scientific Research Methods,AAB
Monday,16:00-17:00,1312,CS(AI),SY,C,PSP - Problem Solving & Programming,KGT
Monday,16:00-17:00,2120,CS(AI),SY,D,COA - Computer Org. & Architecture,AAB
Monday,16:00-17:00,4224,CS(AI),TY,A,OS - Operating Systems,VKJ
Monday,16:00-17:00,1321,CS(AI),TY,B,AI - Artificial Intelligence,VKJ
Monday,16:00-17:00,4110,CS(AI),TY,C,DBMS - Database Management Systems,AAB
Monday,16:00-17:00,1103,CS(AI),TY,D,LADE - Linear Algebra & Diff. Equations,KGT
Monday,16:00-17:00,2107,CS(AI),LY,A,AI - Artificial Intelligence,KGT
Monday,16:00-17:00,3003,CS(AI),LY,C,WD - Web Development,AAB
Monday,16:00-17:00,3108,CS(AIML),FY,A,CN - Computer Networks,PNM
Monday,16:00-17:00,3208,CS(AIML),FY,D,GP - General Proficiency,VKJ
Monday,16:00-17:00,3018,CS(AIML),FY,E,ML - Machine Learning,VKJ
Monday,16:00-17:00,2321,CS(AIML),SY,B,LADE - Linear Algebra & Diff. Equations,KGT
Monday,16:00-17:00,4013,CS(AIML),SY,C,GP - General Proficiency,AAB
Monday,16:00-17:00,3104,CS(AIML),SY,E,PSP - Problem Solving & Programming,AMK
Monday,16:00-17:00,2220,CS(AIML),TY,E,DBMS - Database Management Systems,JAK
Monday,16:00-17:00,2112,CS(AIML),LY,C,ML - Machine Learning,KGT
Monday,16:00-17:00,2205,CS(AIML),LY,D,SRM - Scientific Research Methods,PNM
Monday,16:00-17:00,4103,AIDS,FY,A,CN - Computer Networks,AMK
Monday,16:00-17:00,1313,AIDS,FY,B,LADE - Linear Algebra & Diff. Equations,KGT
Monday,16:00-17:00,2322,AIDS,FY,D,COA - Computer Org. & Architecture,AAB
Monday,16:00-17:00,1317,AIDS,FY,E,IKS - Indian Knowledge System,VKJ
Monday,16:00-17:00,1006,AIDS,SY,B,WD - Web Development,VKJ
Monday,16:00-17:00,4104,AIDS,SY,C,LADE - Linear Algebra & Diff. Equations,SRH
Monday,16:00-17:00,2004,AIDS,SY,D,CN - Computer Networks,SRH
Monday,16:00-17:00,3306,AIDS,SY,E,ML - Machine Learning,KGT
Monday,16:00-17:00,4216,AIDS,TY,A,ML - Machine Learning,KGT
Monday,16:00-17:00,3020,AIDS,TY,C,WD - Web Development,PNM
Monday,16:00-17:00,1315,AIDS,TY,D,IKS - Indian Knowledge System,SRH
Monday,16:00-17:00,4210,AIDS,TY,E,WD - Web Development,VKJ
Monday,16:00-17:00,2202,AIDS,LY,B,IKS - Indian Knowledge System,SRH
Monday,16:00-17:00,2123,AIDS,LY,C,OS - Operating Systems,SRH
Monday,16:00-17:00,2210,AIDS,LY,E,CN - Computer Networks,AAB
Monday,17:00-18:00,4000,CS,FY,A,RAAD - Reasoning and Aptitude Dev.,VKJ
Monday,17:00-18:00,4000,CS,FY,B,CN - Computer Networks,SRH
Monday,17:00-18:00,2316,CS,FY,D,RAAD - Reasoning and Aptitude Dev.,AAB
Monday,17:00-18:00,1001,CS,SY,A,CN - Computer Networks,SRH
Monday,17:00-18:00,4305,CS,SY,B,OS - Operating Systems,AMK
Monday,17:00-18:00,4224,CS,SY,D,CN - Computer Networks,SRH
Monday,17:00-18:00,3210,CS,SY,E,GP - General Proficiency,PNM
Monday,17:00-18:00,4013,CS,TY,A,ML - Machine Learning,VKJ
Monday,17:00-18:00,2121,CS,TY,B,COA - Computer Org. & Architecture,JAK
Monday,17:00-18:00,3324,CS,TY,C,RAAD - Reasoning and Aptitude Dev.,PNM
Monday,17:00-18:00,2117,CS,TY,D,IKS - Indian Knowledge System,AAB
Monday,17:00-18:00,2117,CS,TY,E,AI - Artificial Intelligence,AAB
